Orthogroup	Duplications (all)	Duplications (50% support)
OG0008198	5	4
OG0008199	0	0
OG0008200	0	0
OG0008201	1	0
OG0008202	0	0
OG0008203	1	0
OG0008204	0	0
OG0008205	2	1
OG0008206	0	0
OG0008207	3	2
OG0008208	2	2
OG0008209	0	0
OG0008210	4	1
OG0008211	2	1
OG0008212	0	0
OG0008213	1	1
OG0008214	0	0
OG0008215	1	0
OG0008216	2	0
OG0008217	0	0
OG0008218	3	2
OG0008219	2	1
OG0008220	5	4
OG0008221	5	4
OG0008222	1	0
OG0008223	2	2
OG0008224	0	0
OG0008225	1	1
OG0008226	3	0
OG0008227	1	0
OG0008228	2	1
OG0008229	0	0
OG0008230	4	3
OG0008231	4	3
OG0008232	0	0
OG0008233	4	4
OG0008234	2	1
OG0008235	4	2
OG0008236	4	3
OG0008237	0	0
OG0008238	12	12
OG0008239	12	12
OG0008240	12	12
OG0008241	12	12
OG0008242	12	12
OG0008243	12	12
OG0008244	12	12
OG0008245	9	9
OG0008246	8	6
OG0008247	1	1
OG0008248	8	8
OG0008249	7	7
OG0008250	0	0
OG0008251	12	12
OG0008252	5	5
OG0008253	5	3
OG0008254	1	0
OG0008255	9	9
OG0008256	0	0
OG0008257	0	0
OG0008258	12	12
OG0008259	12	12
OG0008260	6	6
OG0008261	12	12
OG0008262	12	12
OG0008263	1	0
OG0008264	10	10
OG0008265	1	0
OG0008266	2	1
OG0008267	12	12
OG0008268	4	0
OG0008269	1	1
OG0008270	4	3
OG0008271	2	1
OG0008272	5	0
OG0008273	2	1
OG0008274	2	1
OG0008275	1	1
OG0008276	4	3
OG0008277	2	1
OG0008278	7	5
OG0008279	2	2
OG0008280	2	2
OG0008281	1	1
OG0008282	0	0
OG0008283	0	0
OG0008284	3	2
OG0008285	1	0
OG0008286	1	1
OG0008287	0	0
OG0008288	3	2
OG0008289	2	2
OG0008290	5	2
OG0008291	1	0
OG0008292	4	4
OG0008293	3	2
OG0008294	4	3
OG0008295	7	7
OG0008296	5	4
OG0008297	7	7
OG0008298	1	1
OG0008299	2	0
OG0008300	5	4
OG0008301	3	2
OG0008302	6	5
OG0008303	1	0
OG0008304	0	0
OG0008305	2	2
OG0008306	3	0
OG0008307	3	2
OG0008308	8	8
OG0008309	3	2
OG0008310	1	0
OG0008311	12	12
OG0008312	12	12
OG0008313	10	10
OG0008314	5	4
OG0008315	3	3
OG0008316	3	1
OG0008317	3	3
OG0008318	3	2
OG0008319	2	1
OG0008320	12	12
OG0008321	12	12
OG0008322	12	12
OG0008323	1	1
OG0008324	1	0
OG0008325	0	0
OG0008326	3	1
OG0008327	1	0
OG0008328	0	0
OG0008329	0	0
OG0008330	0	0
OG0008331	1	1
OG0008332	0	0
OG0008333	1	0
OG0008334	0	0
OG0008335	4	1
OG0008336	1	0
OG0008337	1	1
OG0008338	1	0
OG0008339	0	0
OG0008340	1	0
OG0008341	0	0
OG0008342	1	0
OG0008343	1	0
OG0008344	1	0
OG0008345	0	0
OG0008346	0	0
OG0008347	3	3
OG0008348	1	0
OG0008349	0	0
OG0008350	0	0
OG0008351	3	2
OG0008352	3	2
OG0008353	2	0
OG0008354	1	1
OG0008355	2	0
OG0008356	1	0
OG0008357	0	0
OG0008358	4	4
OG0008359	1	0
OG0008360	0	0
OG0008361	0	0
OG0008362	1	1
OG0008363	4	0
OG0008364	1	1
OG0008365	0	0
OG0008366	0	0
OG0008367	0	0
OG0008368	0	0
OG0008369	0	0
OG0008370	0	0
OG0008371	2	0
OG0008372	1	1
OG0008373	2	1
OG0008374	0	0
OG0008375	2	2
OG0008376	2	1
OG0008377	2	0
OG0008378	0	0
OG0008379	0	0
OG0008380	1	0
OG0008381	1	0
OG0008382	2	1
OG0008383	0	0
OG0008384	5	5
OG0008385	0	0
OG0008386	0	0
OG0008387	4	2
OG0008388	0	0
OG0008389	3	2
OG0008390	0	0
OG0008391	0	0
OG0008392	0	0
OG0008393	1	1
OG0008394	1	0
OG0008395	0	0
OG0008396	0	0
OG0008397	2	0
OG0008398	0	0
OG0008399	3	1
OG0008400	3	2
OG0008401	1	0
OG0008402	5	3
OG0008403	0	0
OG0008404	0	0
OG0008405	2	2
OG0008406	2	2
OG0008407	0	0
OG0008408	3	1
OG0008409	0	0
OG0008410	1	1
OG0008411	1	0
OG0008412	6	6
OG0008413	2	2
OG0008414	0	0
OG0008415	1	0
OG0008416	2	0
OG0008417	1	0
OG0008418	5	5
OG0008419	3	3
OG0008420	1	1
OG0008421	2	2
OG0008422	0	0
OG0008423	1	0
OG0008424	0	0
OG0008425	1	0
OG0008426	0	0
OG0008427	11	11
OG0008428	9	9
OG0008429	11	11
OG0008430	11	11
OG0008431	4	2
OG0008432	11	11
OG0008433	11	11
OG0008434	2	1
OG0008435	11	11
OG0008436	8	7
OG0008437	11	11
OG0008438	10	10
OG0008439	10	10
OG0008440	9	9
OG0008441	1	0
OG0008442	2	1
OG0008443	7	7
OG0008444	10	10
OG0008445	5	5
OG0008446	0	0
OG0008447	7	7
OG0008448	1	1
OG0008449	0	0
OG0008450	0	0
OG0008451	2	2
OG0008452	1	0
OG0008453	11	11
OG0008454	11	11
OG0008455	10	10
OG0008456	3	2
OG0008457	11	11
OG0008458	2	2
OG0008459	1	0
OG0008460	0	0
OG0008461	2	0
OG0008462	1	1
OG0008463	2	1
OG0008464	5	3
OG0008465	1	0
OG0008466	1	0
OG0008467	1	0
OG0008468	2	1
OG0008469	0	0
OG0008470	3	0
OG0008471	2	1
OG0008472	1	0
OG0008473	3	2
OG0008474	2	0
OG0008475	4	4
OG0008476	0	0
OG0008477	9	7
OG0008478	3	1
OG0008479	7	4
OG0008480	3	1
OG0008481	0	0
OG0008482	1	0
OG0008483	4	3
OG0008484	1	1
OG0008485	1	0
OG0008486	2	2
OG0008487	4	4
OG0008488	0	0
OG0008489	2	0
OG0008490	2	1
OG0008491	3	1
OG0008492	3	1
OG0008493	0	0
OG0008494	4	3
OG0008495	1	1
OG0008496	1	0
OG0008497	1	1
OG0008498	3	2
OG0008499	1	0
OG0008500	1	1
OG0008501	1	1
OG0008502	3	1
OG0008503	5	3
OG0008504	0	0
OG0008505	4	3
OG0008506	1	0
OG0008507	8	8
OG0008508	3	1
OG0008509	6	4
OG0008510	10	10
OG0008511	11	11
OG0008512	11	11
OG0008513	3	2
OG0008514	4	3
OG0008515	3	1
OG0008516	6	5
OG0008517	6	3
OG0008518	2	2
OG0008519	2	2
OG0008520	5	2
OG0008521	1	0
OG0008522	11	11
OG0008523	11	11
OG0008524	8	8
OG0008525	11	11
OG0008526	9	9
OG0008527	9	8
OG0008528	11	11
OG0008529	11	11
OG0008530	11	11
OG0008531	11	11
OG0008532	0	0
OG0008533	2	0
OG0008534	0	0
OG0008535	0	0
OG0008536	2	1
OG0008537	2	2
OG0008538	0	0
OG0008539	0	0
OG0008540	1	0
OG0008541	1	1
OG0008542	2	2
OG0008543	3	3
OG0008544	1	1
OG0008545	2	0
OG0008546	0	0
OG0008547	0	0
OG0008548	1	1
OG0008549	2	0
OG0008550	1	0
OG0008551	2	1
OG0008552	1	0
OG0008553	3	2
OG0008554	4	2
OG0008555	0	0
OG0008556	0	0
OG0008557	3	0
OG0008558	1	1
OG0008559	0	0
OG0008560	0	0
OG0008561	0	0
OG0008562	2	2
OG0008563	1	1
OG0008564	2	2
OG0008565	0	0
OG0008566	0	0
OG0008567	1	0
OG0008568	1	0
OG0008569	0	0
OG0008570	0	0
OG0008571	0	0
OG0008572	1	1
OG0008573	1	0
OG0008574	0	0
OG0008575	1	0
OG0008576	3	1
OG0008577	1	1
OG0008578	1	0
OG0008579	0	0
OG0008580	1	0
OG0008581	0	0
OG0008582	0	0
OG0008583	2	1
OG0008584	2	1
OG0008585	1	1
OG0008586	0	0
OG0008587	0	0
OG0008588	1	0
OG0008589	1	0
OG0008590	0	0
OG0008591	2	1
OG0008592	2	1
OG0008593	0	0
OG0008594	1	0
OG0008595	1	1
OG0008596	0	0
OG0008597	0	0
OG0008598	3	1
OG0008599	0	0
OG0008600	4	2
OG0008601	0	0
OG0008602	5	4
OG0008603	0	0
OG0008604	2	1
OG0008605	0	0
OG0008606	1	0
OG0008607	4	4
OG0008608	4	2
OG0008609	4	4
OG0008610	1	1
OG0008611	1	0
OG0008612	2	2
OG0008613	4	3
OG0008614	2	2
OG0008615	0	0
OG0008616	1	1
OG0008617	1	0
OG0008618	0	0
OG0008619	8	8
OG0008620	1	0
OG0008621	1	1
OG0008622	4	1
OG0008623	0	0
OG0008624	2	1
OG0008625	1	1
OG0008626	6	6
OG0008627	0	0
OG0008628	2	1
OG0008629	2	1
OG0008630	5	4
OG0008631	1	1
OG0008632	3	3
OG0008633	1	0
OG0008634	2	1
OG0008635	2	1
OG0008636	1	1
OG0008637	0	0
OG0008638	0	0
OG0008639	1	1
OG0008640	2	0
OG0008641	2	2
OG0008642	2	0
OG0008643	3	1
OG0008644	1	0
OG0008645	3	1
OG0008646	0	0
OG0008647	2	2
OG0008648	4	2
OG0008649	1	0
OG0008650	1	0
OG0008651	2	2
OG0008652	1	1
OG0008653	1	0
OG0008654	2	1
OG0008655	1	0
OG0008656	4	2
OG0008657	10	10
OG0008658	0	0
OG0008659	10	10
OG0008660	10	10
OG0008661	10	10
OG0008662	9	9
OG0008663	7	7
OG0008664	3	2
OG0008665	10	10
OG0008666	10	10
OG0008667	10	10
OG0008668	10	10
OG0008669	10	10
OG0008670	9	9
OG0008671	10	10
OG0008672	10	10
OG0008673	3	2
OG0008674	1	1
OG0008675	7	7
OG0008676	6	6
OG0008677	1	1
OG0008678	1	1
OG0008679	7	7
OG0008680	3	2
OG0008681	1	0
OG0008682	9	9
OG0008683	10	10
OG0008684	10	10
OG0008685	10	10
OG0008686	6	6
OG0008687	10	10
OG0008688	3	3
OG0008689	10	10
OG0008690	1	1
OG0008691	2	2
OG0008692	10	10
OG0008693	0	0
OG0008694	9	9
OG0008695	4	4
OG0008696	9	9
OG0008697	10	10
OG0008698	10	10
OG0008699	1	0
OG0008700	2	2
OG0008701	7	7
OG0008702	6	6
OG0008703	3	2
OG0008704	2	1
OG0008705	1	0
OG0008706	2	1
OG0008707	0	0
OG0008708	3	2
OG0008709	0	0
OG0008710	0	0
OG0008711	3	2
OG0008712	3	2
OG0008713	1	1
OG0008714	1	0
OG0008715	6	5
OG0008716	3	0
OG0008717	4	2
OG0008718	2	2
OG0008719	4	4
OG0008720	0	0
OG0008721	0	0
OG0008722	0	0
OG0008723	10	10
OG0008724	0	0
OG0008725	0	0
OG0008726	2	1
OG0008727	2	0
OG0008728	2	1
OG0008729	2	2
OG0008730	4	1
OG0008731	2	0
OG0008732	2	1
OG0008733	0	0
OG0008734	2	2
OG0008735	1	1
OG0008736	3	3
OG0008737	1	1
OG0008738	6	6
OG0008739	0	0
OG0008740	2	1
OG0008741	1	1
OG0008742	1	0
OG0008743	2	1
OG0008744	5	5
OG0008745	1	0
OG0008746	2	1
OG0008747	1	0
OG0008748	5	5
OG0008749	4	1
OG0008750	4	2
OG0008751	4	1
OG0008752	2	2
OG0008753	3	3
OG0008754	3	3
OG0008755	7	6
OG0008756	1	1
OG0008757	1	1
OG0008758	1	1
OG0008759	4	4
OG0008760	2	1
OG0008761	0	0
OG0008762	3	0
OG0008763	8	8
OG0008764	8	8
OG0008765	8	8
OG0008766	10	10
OG0008767	10	10
OG0008768	10	10
OG0008769	0	0
OG0008770	3	3
OG0008771	2	2
OG0008772	2	2
OG0008773	3	1
OG0008774	2	1
OG0008775	1	1
OG0008776	1	1
OG0008777	4	2
OG0008778	1	0
OG0008779	1	1
OG0008780	5	5
OG0008781	8	8
OG0008782	10	10
OG0008783	3	1
OG0008784	6	3
OG0008785	10	10
OG0008786	10	10
OG0008787	10	10
OG0008788	10	10
OG0008789	9	9
OG0008790	10	10
OG0008791	10	10
OG0008792	10	10
OG0008793	3	3
OG0008794	2	2
OG0008795	1	1
OG0008796	0	0
OG0008797	0	0
OG0008798	0	0
OG0008799	4	4
OG0008800	0	0
OG0008801	1	1
OG0008802	1	1
OG0008803	0	0
OG0008804	1	0
OG0008805	1	1
OG0008806	0	0
OG0008807	6	6
OG0008808	1	0
OG0008809	0	0
OG0008810	0	0
OG0008811	0	0
OG0008812	3	3
OG0008813	4	4
OG0008814	0	0
OG0008815	1	1
OG0008816	2	1
OG0008817	1	0
OG0008818	0	0
OG0008819	4	3
OG0008820	2	0
OG0008821	1	1
OG0008822	0	0
OG0008823	0	0
OG0008824	0	0
OG0008825	0	0
OG0008826	0	0
OG0008827	3	3
OG0008828	2	2
OG0008829	0	0
OG0008830	0	0
OG0008831	0	0
OG0008832	1	1
OG0008833	0	0
OG0008834	0	0
OG0008835	2	1
OG0008836	0	0
OG0008837	1	1
OG0008838	1	0
OG0008839	0	0
OG0008840	0	0
OG0008841	0	0
OG0008842	0	0
OG0008843	0	0
OG0008844	0	0
OG0008845	0	0
OG0008846	0	0
OG0008847	2	0
OG0008848	0	0
OG0008849	2	2
OG0008850	0	0
OG0008851	1	1
OG0008852	0	0
OG0008853	1	0
OG0008854	1	1
OG0008855	1	0
OG0008856	2	1
OG0008857	0	0
OG0008858	1	1
OG0008859	0	0
OG0008860	0	0
OG0008861	0	0
OG0008862	1	0
OG0008863	0	0
OG0008864	0	0
OG0008865	1	1
OG0008866	1	0
OG0008867	0	0
OG0008868	0	0
OG0008869	0	0
OG0008870	2	2
OG0008871	4	1
OG0008872	3	3
OG0008873	2	2
OG0008874	0	0
OG0008875	3	2
OG0008876	0	0
OG0008877	2	1
OG0008878	1	1
OG0008879	4	3
OG0008880	2	0
OG0008881	0	0
OG0008882	1	0
OG0008883	3	3
OG0008884	1	0
OG0008885	8	8
OG0008886	0	0
OG0008887	0	0
OG0008888	1	0
OG0008889	0	0
OG0008890	1	0
OG0008891	0	0
OG0008892	3	3
OG0008893	0	0
OG0008894	0	0
OG0008895	1	1
OG0008896	1	0
OG0008897	0	0
OG0008898	1	0
OG0008899	1	1
OG0008900	1	0
OG0008901	0	0
OG0008902	1	1
OG0008903	3	2
OG0008904	2	2
OG0008905	1	0
OG0008906	1	0
OG0008907	0	0
OG0008908	0	0
OG0008909	2	1
OG0008910	4	3
OG0008911	1	0
OG0008912	0	0
OG0008913	1	0
OG0008914	1	1
OG0008915	2	1
OG0008916	2	1
OG0008917	1	0
OG0008918	0	0
OG0008919	0	0
OG0008920	7	7
OG0008921	2	2
OG0008922	1	0
OG0008923	1	1
OG0008924	3	1
OG0008925	3	1
OG0008926	0	0
OG0008927	2	0
OG0008928	4	1
OG0008929	2	1
OG0008930	0	0
OG0008931	1	0
OG0008932	0	0
OG0008933	6	4
OG0008934	0	0
OG0008935	3	2
OG0008936	2	0
OG0008937	1	1
OG0008938	4	2
OG0008939	0	0
OG0008940	1	0
OG0008941	9	9
OG0008942	9	9
OG0008943	9	9
OG0008944	1	0
OG0008945	9	9
OG0008946	9	9
OG0008947	9	9
OG0008948	9	9
OG0008949	9	9
OG0008950	6	6
OG0008951	0	0
OG0008952	9	9
OG0008953	1	0
OG0008954	9	9
OG0008955	9	9
OG0008956	9	9
OG0008957	9	9
OG0008958	0	0
OG0008959	9	9
OG0008960	8	8
OG0008961	9	9
OG0008962	7	7
OG0008963	9	9
OG0008964	9	9
OG0008965	9	9
OG0008966	9	9
OG0008967	8	8
OG0008968	9	9
OG0008969	9	9
OG0008970	9	9
OG0008971	2	2
OG0008972	0	0
OG0008973	9	9
OG0008974	9	9
OG0008975	1	0
OG0008976	6	6
OG0008977	8	8
OG0008978	5	5
OG0008979	6	6
OG0008980	8	8
OG0008981	1	0
OG0008982	3	3
OG0008983	6	6
OG0008984	2	1
OG0008985	2	2
OG0008986	1	1
OG0008987	0	0
OG0008988	9	9
OG0008989	9	9
OG0008990	8	8
OG0008991	2	2
OG0008992	0	0
OG0008993	9	9
OG0008994	9	9
OG0008995	9	9
OG0008996	9	9
OG0008997	9	9
OG0008998	9	9
OG0008999	9	9
OG0009000	6	6
OG0009001	9	9
OG0009002	9	9
OG0009003	9	9
OG0009004	9	9
OG0009005	7	5
OG0009006	9	9
OG0009007	9	9
OG0009008	9	9
OG0009009	8	8
OG0009010	0	0
OG0009011	9	9
OG0009012	1	0
OG0009013	2	2
OG0009014	4	4
OG0009015	6	6
OG0009016	0	0
OG0009017	1	1
OG0009018	1	0
OG0009019	1	0
OG0009020	1	1
OG0009021	2	1
OG0009022	2	2
OG0009023	0	0
OG0009024	1	0
OG0009025	0	0
OG0009026	0	0
OG0009027	0	0
OG0009028	3	2
OG0009029	2	1
OG0009030	1	0
OG0009031	2	0
OG0009032	9	9
OG0009033	1	1
OG0009034	3	0
OG0009035	0	0
OG0009036	0	0
OG0009037	0	0
OG0009038	1	1
OG0009039	0	0
OG0009040	1	1
OG0009041	1	1
OG0009042	2	2
OG0009043	2	1
OG0009044	3	3
OG0009045	2	2
OG0009046	1	1
OG0009047	2	0
OG0009048	0	0
OG0009049	0	0
OG0009050	0	0
OG0009051	1	1
OG0009052	2	2
OG0009053	3	2
OG0009054	0	0
OG0009055	1	1
OG0009056	0	0
OG0009057	2	2
OG0009058	2	1
OG0009059	1	0
OG0009060	1	0
OG0009061	0	0
OG0009062	2	2
OG0009063	0	0
OG0009064	0	0
OG0009065	1	0
OG0009066	0	0
OG0009067	0	0
OG0009068	0	0
OG0009069	2	2
OG0009070	1	0
OG0009071	1	1
OG0009072	0	0
OG0009073	2	2
OG0009074	3	1
OG0009075	0	0
OG0009076	4	3
OG0009077	4	2
OG0009078	1	0
OG0009079	0	0
OG0009080	5	4
OG0009081	0	0
OG0009082	1	1
OG0009083	1	1
OG0009084	2	1
OG0009085	0	0
OG0009086	0	0
OG0009087	2	2
OG0009088	2	2
OG0009089	9	9
OG0009090	8	8
OG0009091	0	0
OG0009092	9	9
OG0009093	9	9
OG0009094	9	9
OG0009095	8	8
OG0009096	4	2
OG0009097	2	1
OG0009098	9	9
OG0009099	8	8
OG0009100	6	6
OG0009101	0	0
OG0009102	1	1
OG0009103	3	3
OG0009104	8	8
OG0009105	0	0
OG0009106	6	6
OG0009107	6	4
OG0009108	4	4
OG0009109	1	1
OG0009110	2	0
OG0009111	1	1
OG0009112	3	2
OG0009113	3	3
OG0009114	2	2
OG0009115	1	1
OG0009116	4	1
OG0009117	9	9
OG0009118	6	6
OG0009119	7	5
OG0009120	7	7
OG0009121	5	3
OG0009122	7	7
OG0009123	7	7
OG0009124	9	9
OG0009125	9	9
OG0009126	9	9
OG0009127	9	9
OG0009128	7	7
OG0009129	9	9
OG0009130	6	6
OG0009131	1	0
OG0009132	3	3
OG0009133	0	0
OG0009134	1	1
OG0009135	2	0
OG0009136	0	0
OG0009137	0	0
OG0009138	0	0
OG0009139	0	0
OG0009140	1	0
OG0009141	2	1
OG0009142	1	0
OG0009143	0	0
OG0009144	0	0
OG0009145	0	0
OG0009146	0	0
OG0009147	1	1
OG0009148	0	0
OG0009149	1	1
OG0009150	1	1
OG0009151	0	0
OG0009152	0	0
OG0009153	0	0
OG0009154	0	0
OG0009155	0	0
OG0009156	0	0
OG0009157	2	2
OG0009158	1	0
OG0009159	2	1
OG0009160	1	1
OG0009161	2	1
OG0009162	0	0
OG0009163	1	1
OG0009164	1	1
OG0009165	0	0
OG0009166	2	0
OG0009167	1	1
OG0009168	0	0
OG0009169	0	0
OG0009170	0	0
OG0009171	0	0
OG0009172	0	0
OG0009173	0	0
OG0009174	0	0
OG0009175	0	0
OG0009176	1	0
OG0009177	2	1
OG0009178	0	0
OG0009179	2	2
OG0009180	1	1
OG0009181	0	0
OG0009182	1	1
OG0009183	1	0
OG0009184	1	0
OG0009185	0	0
OG0009186	0	0
OG0009187	0	0
OG0009188	0	0
OG0009189	0	0
OG0009190	1	0
OG0009191	0	0
OG0009192	0	0
OG0009193	2	0
OG0009194	0	0
OG0009195	0	0
OG0009196	1	1
OG0009197	0	0
OG0009198	1	0
OG0009199	0	0
OG0009200	1	1
OG0009201	0	0
OG0009202	0	0
OG0009203	1	1
OG0009204	0	0
OG0009205	0	0
OG0009206	0	0
OG0009207	0	0
OG0009208	0	0
OG0009209	0	0
OG0009210	3	3
OG0009211	0	0
OG0009212	0	0
OG0009213	1	1
OG0009214	1	0
OG0009215	2	1
OG0009216	0	0
OG0009217	0	0
OG0009218	0	0
OG0009219	2	1
OG0009220	0	0
OG0009221	0	0
OG0009222	0	0
OG0009223	2	1
OG0009224	0	0
OG0009225	1	0
OG0009226	3	3
OG0009227	1	0
OG0009228	1	0
OG0009229	1	0
OG0009230	0	0
OG0009231	1	1
OG0009232	1	1
OG0009233	3	2
OG0009234	0	0
OG0009235	3	1
OG0009236	3	0
OG0009237	0	0
OG0009238	1	1
OG0009239	0	0
OG0009240	2	2
OG0009241	0	0
OG0009242	0	0
OG0009243	1	1
OG0009244	1	0
OG0009245	0	0
OG0009246	1	1
OG0009247	0	0
OG0009248	1	1
OG0009249	0	0
OG0009250	2	0
OG0009251	2	1
OG0009252	0	0
OG0009253	1	1
OG0009254	5	5
OG0009255	0	0
OG0009256	1	0
OG0009257	1	1
OG0009258	0	0
OG0009259	3	3
OG0009260	0	0
OG0009261	1	1
OG0009262	0	0
OG0009263	1	0
OG0009264	8	8
OG0009265	0	0
OG0009266	0	0
OG0009267	0	0
OG0009268	0	0
OG0009269	0	0
OG0009270	1	0
OG0009271	2	2
OG0009272	0	0
OG0009273	0	0
OG0009274	2	0
OG0009275	1	1
OG0009276	3	2
OG0009277	2	2
OG0009278	6	6
OG0009279	1	0
OG0009280	1	1
OG0009281	1	1
OG0009282	0	0
OG0009283	1	1
OG0009284	3	2
OG0009285	1	1
OG0009286	0	0
OG0009287	3	3
OG0009288	2	2
OG0009289	7	7
OG0009290	8	8
OG0009291	8	8
OG0009292	8	8
OG0009293	8	8
OG0009294	8	8
OG0009295	8	8
OG0009296	0	0
OG0009297	8	8
OG0009298	8	8
OG0009299	8	8
OG0009300	8	8
OG0009301	8	8
OG0009302	6	6
OG0009303	8	8
OG0009304	7	7
OG0009305	5	5
OG0009306	1	1
OG0009307	8	8
OG0009308	1	0
OG0009309	8	8
OG0009310	7	7
OG0009311	6	6
OG0009312	2	2
OG0009313	4	4
OG0009314	1	0
OG0009315	3	3
OG0009316	2	2
OG0009317	5	5
OG0009318	4	4
OG0009319	3	2
OG0009320	5	5
OG0009321	2	1
OG0009322	4	4
OG0009323	0	0
OG0009324	5	5
OG0009325	5	5
OG0009326	7	7
OG0009327	0	0
OG0009328	0	0
OG0009329	0	0
OG0009330	7	7
OG0009331	1	1
OG0009332	0	0
OG0009333	2	1
OG0009334	0	0
OG0009335	8	8
OG0009336	8	8
OG0009337	8	8
OG0009338	7	7
OG0009339	8	8
OG0009340	8	8
OG0009341	8	8
OG0009342	7	7
OG0009343	8	8
OG0009344	8	8
OG0009345	8	8
OG0009346	8	8
OG0009347	8	8
OG0009348	8	8
OG0009349	2	1
OG0009350	7	7
OG0009351	8	8
OG0009352	8	8
OG0009353	4	3
OG0009354	5	5
OG0009355	3	2
OG0009356	2	2
OG0009357	1	1
OG0009358	2	1
OG0009359	0	0
OG0009360	2	2
OG0009361	8	8
OG0009362	3	3
OG0009363	2	1
OG0009364	1	0
OG0009365	2	2
OG0009366	2	1
OG0009367	0	0
OG0009368	5	5
OG0009369	0	0
OG0009370	3	2
OG0009371	2	1
OG0009372	2	0
OG0009373	1	0
OG0009374	3	3
OG0009375	0	0
OG0009376	2	1
OG0009377	1	0
OG0009378	1	1
OG0009379	7	7
OG0009380	3	3
OG0009381	8	8
OG0009382	3	3
OG0009383	1	0
OG0009384	3	1
OG0009385	4	3
OG0009386	4	4
OG0009387	2	2
OG0009388	6	6
OG0009389	1	1
OG0009390	2	2
OG0009391	2	2
OG0009392	0	0
OG0009393	0	0
OG0009394	0	0
OG0009395	6	6
OG0009396	5	5
OG0009397	1	1
OG0009398	2	2
OG0009399	3	3
OG0009400	4	4
OG0009401	3	3
OG0009402	8	8
OG0009403	6	6
OG0009404	2	1
OG0009405	0	0
OG0009406	3	3
OG0009407	1	0
OG0009408	1	0
OG0009409	2	1
OG0009410	0	0
OG0009411	0	0
OG0009412	1	1
OG0009413	2	2
OG0009414	7	7
OG0009415	1	1
OG0009416	0	0
OG0009417	0	0
OG0009418	1	0
OG0009419	0	0
OG0009420	0	0
OG0009421	1	0
OG0009422	1	1
OG0009423	1	1
OG0009424	0	0
OG0009425	0	0
OG0009426	0	0
OG0009427	0	0
OG0009428	0	0
OG0009429	0	0
OG0009430	1	0
OG0009431	3	2
OG0009432	3	2
OG0009433	0	0
OG0009434	0	0
OG0009435	1	1
OG0009436	4	3
OG0009437	2	1
OG0009438	2	0
OG0009439	0	0
OG0009440	3	0
OG0009441	0	0
OG0009442	1	0
OG0009443	4	3
OG0009444	4	2
OG0009445	2	1
OG0009446	1	1
OG0009447	4	4
OG0009448	0	0
OG0009449	1	0
OG0009450	1	0
OG0009451	1	1
OG0009452	3	2
OG0009453	0	0
OG0009454	3	3
OG0009455	6	6
OG0009456	7	7
OG0009457	2	2
OG0009458	8	8
OG0009459	3	3
OG0009460	1	0
OG0009461	8	8
OG0009462	8	8
OG0009463	7	7
OG0009464	7	7
OG0009465	1	1
OG0009466	8	8
OG0009467	1	1
OG0009468	0	0
OG0009469	2	1
OG0009470	3	1
OG0009471	8	8
OG0009472	1	1
OG0009473	2	1
OG0009474	4	3
OG0009475	3	2
OG0009476	4	3
OG0009477	4	4
OG0009478	0	0
OG0009479	3	2
OG0009480	4	4
OG0009481	3	2
OG0009482	2	1
OG0009483	2	2
OG0009484	1	1
OG0009485	2	1
OG0009486	1	1
OG0009487	2	0
OG0009488	1	0
OG0009489	2	2
OG0009490	1	0
OG0009491	2	1
OG0009492	1	0
OG0009493	1	0
OG0009494	1	1
OG0009495	1	1
OG0009496	2	1
OG0009497	3	3
OG0009498	8	8
OG0009499	4	4
OG0009500	8	8
OG0009501	7	7
OG0009502	3	3
OG0009503	3	3
OG0009504	8	8
OG0009505	8	8
OG0009506	8	8
OG0009507	8	8
OG0009508	8	8
OG0009509	8	8
OG0009510	8	8
OG0009511	8	8
OG0009512	7	7
OG0009513	8	8
OG0009514	8	8
OG0009515	8	8
OG0009516	8	8
OG0009517	8	8
OG0009518	0	0
OG0009519	0	0
OG0009520	0	0
OG0009521	1	0
OG0009522	0	0
OG0009523	0	0
OG0009524	0	0
OG0009525	0	0
OG0009526	0	0
OG0009527	0	0
OG0009528	0	0
OG0009529	1	1
OG0009530	1	1
OG0009531	0	0
OG0009532	1	1
OG0009533	2	1
OG0009534	2	2
OG0009535	0	0
OG0009536	0	0
OG0009537	0	0
OG0009538	1	1
OG0009539	0	0
OG0009540	0	0
OG0009541	0	0
OG0009542	0	0
OG0009543	2	0
OG0009544	2	0
OG0009545	1	0
OG0009546	1	0
OG0009547	0	0
OG0009548	0	0
OG0009549	0	0
OG0009550	0	0
OG0009551	0	0
OG0009552	1	1
OG0009553	1	0
OG0009554	1	1
OG0009555	0	0
OG0009556	0	0
OG0009557	0	0
OG0009558	0	0
OG0009559	0	0
OG0009560	0	0
OG0009561	0	0
OG0009562	0	0
OG0009563	0	0
OG0009564	1	0
OG0009565	1	1
OG0009566	1	1
OG0009567	0	0
OG0009568	0	0
OG0009569	0	0
OG0009570	3	2
OG0009571	2	2
OG0009572	3	2
OG0009573	0	0
OG0009574	1	0
OG0009575	1	1
OG0009576	0	0
OG0009577	0	0
OG0009578	0	0
OG0009579	0	0
OG0009580	0	0
OG0009581	1	0
OG0009582	0	0
OG0009583	1	0
OG0009584	0	0
OG0009585	0	0
OG0009586	0	0
OG0009587	0	0
OG0009588	0	0
OG0009589	1	1
OG0009590	0	0
OG0009591	2	1
OG0009592	0	0
OG0009593	0	0
OG0009594	0	0
